Date : 2021-10-16 22:39:55
Directory : /Users/carltonaikins/Desktop/Home/Programming/projects/sap
Total : 115 files,  5539 codes, 138 comments, 701 blanks, all 6378 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| android/app/src/profile                                                                                                                    |          1 |          3 |          3 |          1 |          7 |
| android/gradle                                                                                                                             |          1 |          5 |          1 |          1 |          7 |
| android/gradle/wrapper                                                                                                                     |          1 |          5 |          1 |          1 |          7 |
| ios                                                                                                                                        |         13 |        404 |          2 |         12 |        418 |
| ios/Flutter                                                                                                                                |          1 |         26 |          0 |          1 |         27 |
| ios/Runner                                                                                                                                 |         10 |        362 |          2 |          9 |        373 |
| ios/Runner.xcodeproj                                                                                                                       |          1 |          8 |          0 |          1 |          9 |
| ios/Runner.xcodeproj/project.xcworkspace                                                                                                   |          1 |          8 |          0 |          1 |          9 |
| ios/Runner.xcodeproj/project.xcworkspace/xcshareddata                                                                                      |          1 |          8 |          0 |          1 |          9 |
| ios/Runner.xcworkspace                                                                                                                     |          1 |          8 |          0 |          1 |          9 |
| ios/Runner.xcworkspace/xcshareddata                                                                                                        |          1 |          8 |          0 |          1 |          9 |
| ios/Runner/Assets.xcassets                                                                                                                 |          4 |        200 |          0 |          5 |        205 |
| ios/Runner/Assets.xcassets/AppIcon.appiconset                                                                                              |          1 |        122 |          0 |          1 |        123 |
| ios/Runner/Assets.xcassets/LaunchBackground.imageset                                                                                       |          1 |         52 |          0 |          1 |         53 |
| ios/Runner/Assets.xcassets/LaunchImage.imageset                                                                                            |          2 |         26 |          0 |          3 |         29 |
| ios/Runner/Base.lproj                                                                                                                      |          2 |         68 |          2 |          1 |         71 |
| lib                                                                                                                                        |         82 |      4,871 |         34 |        628 |      5,533 |
| lib/src                                                                                                                                    |         81 |      4,816 |         33 |        619 |      5,468 |
| lib/src/config                                                                                                                             |          3 |         90 |          3 |         12 |        105 |
| lib/src/models                                                                                                                             |          5 |        709 |          0 |         87 |        796 |
| lib/src/providers                                                                                                                          |         10 |         70 |          0 |         25 |         95 |
| lib/src/repositories                                                                                                                       |          2 |        280 |          8 |         67 |        355 |
| lib/src/services                                                                                                                           |          1 |        213 |          4 |         62 |        279 |
| lib/src/ui                                                                                                                                 |         60 |      3,454 |         18 |        366 |      3,838 |
| lib/src/ui/components                                                                                                                      |         14 |      1,250 |          7 |         97 |      1,354 |
| lib/src/ui/mini_player                                                                                                                     |          2 |        230 |          4 |         17 |        251 |
| lib/src/ui/views                                                                                                                           |         44 |      1,974 |          7 |        252 |      2,233 |
| lib/src/ui/views/album_view                                                                                                                |          2 |        106 |          0 |         16 |        122 |
| lib/src/ui/views/album_view/components                                                                                                     |          1 |         38 |          0 |          4 |         42 |
| lib/src/ui/views/artist_view                                                                                                               |          8 |        383 |          0 |         43 |        426 |
| lib/src/ui/views/artist_view/components                                                                                                    |          5 |        175 |          0 |         19 |        194 |
| lib/src/ui/views/browse_view                                                                                                               |          5 |        198 |          4 |         21 |        223 |
| lib/src/ui/views/browse_view/components                                                                                                    |          4 |        141 |          0 |         12 |        153 |
| lib/src/ui/views/library_views                                                                                                             |         12 |        531 |          1 |         73 |        605 |
| lib/src/ui/views/library_views/components                                                                                                  |          8 |        286 |          0 |         32 |        318 |
| lib/src/ui/views/playlist_view                                                                                                             |          3 |        144 |          0 |         21 |        165 |
| lib/src/ui/views/playlist_view/components                                                                                                  |          2 |         81 |          0 |          8 |         89 |
| lib/src/ui/views/search_views                                                                                                              |         13 |        495 |          0 |         66 |        561 |
| lib/src/ui/views/search_views/components                                                                                                   |          9 |        206 |          0 |         30 |        236 |
| test                                                                                                                                       |          1 |         14 |         10 |          7 |         31 |
+--------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+--------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| filename                                                                                                                                   | language   | code       | comment    | blank      | total      |
+--------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/README.md                                                                       | Markdown   |         10 |          0 |          7 |         17 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/build.gradle                                                        | Groovy     |         49 |          3 |         11 |         63 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/google-services.json                                                | JSON       |         46 |          0 |          0 |         46 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/debug/AndroidManifest.xml                                       | XML        |          3 |          3 |          1 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/main/AndroidManifest.xml                                        | XML        |         13 |         11 |          1 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/main/res/drawable-night-v21/launch_background.xml               | XML        |          6 |          0 |          0 |          6 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/main/res/drawable-night/launch_background.xml                   | XML        |          6 |          0 |          0 |          6 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/main/res/drawable-v21/launch_background.xml                     | XML        |          6 |          0 |          0 |          6 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/main/res/drawable/launch_background.xml                         | XML        |          6 |          0 |          0 |          6 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/main/res/values-night/styles.xml                                | XML        |         10 |          9 |          0 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/main/res/values/styles.xml                                      | XML        |         10 |          9 |          0 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/app/src/profile/AndroidManifest.xml                                     | XML        |          3 |          3 |          1 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/build.gradle                                                            | Groovy     |         26 |          0 |          5 |         31 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/gradle.properties                                                       | Properties |          3 |          0 |          1 |          4 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/gradle/wrapper/gradle-wrapper.properties                                | Properties |          5 |          1 |          1 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/android/settings.gradle                                                         | Groovy     |          8 |          0 |          4 |         12 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/flutter_launcher_icons.yaml                                                     | YAML       |          4 |          0 |          1 |          5 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/flutter_native_splash.yaml                                                      | YAML       |          3 |          0 |          1 |          4 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Flutter/AppFrameworkInfo.plist                                              | XML        |         26 |          0 |          1 |         27 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner.xcodeproj/project.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist  | XML        |          8 |          0 |          1 |          9 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner.xcworkspace/xcshareddata/IDEWorkspaceChecks.plist                    | XML        |          8 |          0 |          1 |          9 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/AppDelegate.swift                                                    | Swift      |         12 |          0 |          2 |         14 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json                     | JSON       |        122 |          0 |          1 |        123 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Assets.xcassets/LaunchBackground.imageset/Contents.json              | JSON       |         52 |          0 |          1 |         53 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json                   | JSON       |         23 |          0 |          1 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md                       | Markdown   |          3 |          0 |          2 |          5 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Base.lproj/LaunchScreen.storyboard                                   | XML        |         43 |          1 |          0 |         44 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Base.lproj/Main.storyboard                                           | XML        |         25 |          1 |          1 |         27 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/GoogleService-Info.plist                                             | XML        |         34 |          0 |          0 |         34 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Info.plist                                                           | XML        |         47 |          0 |          0 |         47 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Runner-Bridging-Header.h                                             | C++        |          1 |          0 |          1 |          2 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/main.dart                                                                   | Dart       |         55 |          1 |          9 |         65 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/config/bottom_navigation_bar.dart                                       | Dart       |         42 |          0 |          4 |         46 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/config/constants.dart                                                   | Dart       |          3 |          3 |          3 |          9 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/config/exceptions.dart                                                  | Dart       |         45 |          0 |          5 |         50 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/album.dart                                                       | Dart       |        212 |          0 |         22 |        234 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/artist.dart                                                      | Dart       |         85 |          0 |         14 |         99 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/library.dart                                                     | Dart       |         72 |          0 |         14 |         86 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/playlist.dart                                                    | Dart       |        123 |          0 |         17 |        140 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/song.dart                                                        | Dart       |        217 |          0 |         20 |        237 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/artist_all_albums_future_provider.dart                        | Dart       |          7 |          0 |          3 |         10 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/artist_most_popular_songs_future_provider.dart                | Dart       |          8 |          0 |          3 |         11 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/audio_player_repository_provider.dart                         | Dart       |          5 |          0 |          2 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/duration_stream_provider.dart                                 | Dart       |          5 |          0 |          2 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/mini_player_controller_state_provider.dart                    | Dart       |          5 |          0 |          2 |          7 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/music_repository_provider.dart                                | Dart       |          7 |          0 |          2 |          9 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/music_service_provider.dart                                   | Dart       |          6 |          0 |          2 |          8 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/top_albums_future_provider.dart                               | Dart       |          9 |          0 |          3 |         12 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/top_playlists_future_provider.dart                            | Dart       |          9 |          0 |          3 |         12 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/top_songs_future_provider.dart                                | Dart       |          9 |          0 |          3 |         12 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/repositories/audio_player_repository.dart                               | Dart       |        119 |          4 |         22 |        145 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/repositories/music_repository.dart                                      | Dart       |        161 |          4 |         45 |        210 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/services/music_service.dart                                             | Dart       |        213 |          4 |         62 |        279 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/album_card.dart                                           | Dart       |         90 |          0 |          9 |         99 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/album_info.dart                                           | Dart       |         68 |          0 |          4 |         72 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/album_song_card.dart                                      | Dart       |        107 |          0 |          9 |        116 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/artist_card.dart                                          | Dart       |         46 |          0 |          5 |         51 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/error_body.dart                                           | Dart       |         34 |          0 |          3 |         37 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/playlist_card.dart                                        | Dart       |        159 |          7 |         12 |        178 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/playlist_song_card.dart                                   | Dart       |        182 |          0 |         14 |        196 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/show_album_options_bottom_sheet.dart                      | Dart       |         84 |          0 |          4 |         88 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/show_playlist_options_bottom_sheet.dart                   | Dart       |         89 |          0 |          6 |         95 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/show_song_options_bottom_sheet.dart                       | Dart       |        119 |          0 |          6 |        125 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/song_card.dart                                            | Dart       |        150 |          0 |         12 |        162 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/top_album_card.dart                                       | Dart       |         47 |          0 |          6 |         53 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/top_playlist_card.dart                                    | Dart       |         44 |          0 |          5 |         49 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/unexpected_error.dart                                     | Dart       |         31 |          0 |          2 |         33 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/mini_player/mini_player.dart                                         | Dart       |         71 |          2 |          6 |         79 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/mini_player/player_view.dart                                         | Dart       |        159 |          2 |         11 |        172 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/album_view/album_view.dart                                     | Dart       |         68 |          0 |         12 |         80 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/album_view/components/album_view_header.dart                   | Dart       |         38 |          0 |          4 |         42 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/all_albums_and_singles_view.dart                   | Dart       |         78 |          0 |          8 |         86 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/artist_view.dart                                   | Dart       |         55 |          0 |          8 |         63 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/all_albums_and_singles_view_header.dart | Dart       |         18 |          0 |          3 |         21 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/artist_categories_section.dart          | Dart       |         90 |          0 |          6 |         96 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/artist_info_card.dart                   | Dart       |         36 |          0 |          4 |         40 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/artist_view_header.dart                 | Dart       |         13 |          0 |          3 |         16 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/most_popular_songs_view_header.dart     | Dart       |         18 |          0 |          3 |         21 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/most_popular_songs_view.dart                       | Dart       |         75 |          0 |          8 |         83 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/browse_view.dart                                   | Dart       |         57 |          4 |          9 |         70 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/components/browse_view_header.dart                 | Dart       |         16 |          0 |          3 |         19 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/components/featured_playlists_list.dart            | Dart       |         44 |          0 |          3 |         47 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/components/top_albums_list.dart                    | Dart       |         43 |          0 |          3 |         46 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/components/top_songs_list.dart                     | Dart       |         38 |          0 |          3 |         41 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/current_view.dart                                              | Dart       |        117 |          2 |         12 |        131 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/all_albums_and_songs_view.dart                   | Dart       |         61 |          1 |         11 |         73 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/all_albums_and_songs_view_header.dart | Dart       |         18 |          0 |          3 |         21 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_album_card.dart               | Dart       |         53 |          0 |          6 |         59 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_album_view_header.dart        | Dart       |         35 |          0 |          4 |         39 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_albums_search_bar.dart        | Dart       |         20 |          0 |          4 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_view_categories_grid.dart     | Dart       |         95 |          0 |          6 |        101 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_view_header.dart              | Dart       |         15 |          0 |          3 |         18 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/liked_songs_info.dart                 | Dart       |         32 |          0 |          3 |         35 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/liked_songs_view_header.dart          | Dart       |         18 |          0 |          3 |         21 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/library_album_view.dart                          | Dart       |         62 |          0 |         13 |         75 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/library_view.dart                                | Dart       |         54 |          0 |          7 |         61 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/liked_songs_view.dart                            | Dart       |         68 |          0 |         10 |         78 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/playlist_view/components/playlist_info.dart                    | Dart       |         43 |          0 |          4 |         47 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/playlist_view/components/playlist_view_header.dart             | Dart       |         38 |          0 |          4 |         42 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/playlist_view/playlist_view.dart                               | Dart       |         63 |          0 |         13 |         76 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/albums_category_card.dart              | Dart       |         33 |          0 |          3 |         36 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/albums_search_bar.dart                 | Dart       |         20 |          0 |          4 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/artists_category_card.dart             | Dart       |         40 |          0 |          3 |         43 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/artists_search_bar.dart                | Dart       |         20 |          0 |          4 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/search_albums_view_header.dart         | Dart       |         11 |          0 |          3 |         14 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/search_artists_view_header.dart        | Dart       |         11 |          0 |          3 |         14 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/search_songs_view_header.dart          | Dart       |         11 |          0 |          3 |         14 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/songs_category_card.dart               | Dart       |         40 |          0 |          3 |         43 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/songs_search_bar.dart                  | Dart       |         20 |          0 |          4 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/search_albums_view.dart                           | Dart       |         85 |          0 |         10 |         95 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/search_artists_view.dart                          | Dart       |         81 |          0 |         10 |         91 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/search_songs_view.dart                            | Dart       |         82 |          0 |         10 |         92 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/search_view.dart                                  | Dart       |         41 |          0 |          6 |         47 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/pubspec.yaml                                                                    | YAML       |         33 |         53 |         20 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/test/widget_test.dart                                                           | Dart       |         14 |         10 |          7 |         31 |
| Total                                                                                                                                      |            |      5,539 |        138 |        701 |      6,378 |
+--------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
