Date : 2021-10-17 16:01:48
Directory : /Users/carltonaikins/Desktop/Home/Programming/projects/sap
Total : 117 files,  5681 codes, 1437 comments, 837 blanks, all 7955 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Assets.xcassets/AppIcon.appiconset/Contents.json                     | JSON       |        122 |          0 |          1 |        123 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Assets.xcassets/LaunchBackground.imageset/Contents.json              | JSON       |         52 |          0 |          1 |         53 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Assets.xcassets/LaunchImage.imageset/Contents.json                   | JSON       |         23 |          0 |          1 |         24 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Assets.xcassets/LaunchImage.imageset/README.md                       | Markdown   |          3 |          0 |          2 |          5 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Base.lproj/LaunchScreen.storyboard                                   | XML        |         43 |          1 |          0 |         44 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Base.lproj/Main.storyboard                                           | XML        |         25 |          1 |          1 |         27 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/GoogleService-Info.plist                                             | XML        |         34 |          0 |          0 |         34 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Info.plist                                                           | XML        |         47 |          0 |          1 |         48 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/ios/Runner/Runner-Bridging-Header.h                                             | C++        |          1 |          0 |          1 |          2 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/main.dart                                                                   | Dart       |         51 |         18 |         10 |         79 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/config/bottom_navigation_bar.dart                                       | Dart       |         42 |         17 |          5 |         64 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/config/constants.dart                                                   | Dart       |          3 |         20 |          4 |         27 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/config/exceptions.dart                                                  | Dart       |         45 |         17 |          6 |         68 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/album.dart                                                       | Dart       |        212 |         17 |         23 |        252 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/artist.dart                                                      | Dart       |         85 |         17 |         15 |        117 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/playlist.dart                                                    | Dart       |        123 |         17 |         18 |        158 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/models/song.dart                                                        | Dart       |        217 |         17 |         21 |        255 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/artist_all_albums_future_provider.dart                        | Dart       |          7 |         17 |          4 |         28 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/artist_most_popular_songs_future_provider.dart                | Dart       |          8 |         17 |          4 |         29 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/audio_player_repository_provider.dart                         | Dart       |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/duration_stream_provider.dart                                 | Dart       |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/mini_player_controller_state_provider.dart                    | Dart       |          5 |         17 |          3 |         25 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/music_repository_provider.dart                                | Dart       |          6 |         17 |          3 |         26 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/music_service_provider.dart                                   | Dart       |          6 |         17 |          3 |         26 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/top_albums_future_provider.dart                               | Dart       |          9 |         17 |          4 |         30 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/top_playlists_future_provider.dart                            | Dart       |          9 |         17 |          4 |         30 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/providers/top_songs_future_provider.dart                                | Dart       |          9 |         17 |          4 |         30 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/repositories/audio_player_repository.dart                               | Dart       |        119 |         21 |         23 |        163 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/repositories/music_repository.dart                                      | Dart       |        128 |         19 |         39 |        186 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/services/music_service.dart                                             | Dart       |        213 |         21 |         63 |        297 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/album_card.dart                                           | Dart       |         90 |         17 |         10 |        117 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/album_info.dart                                           | Dart       |         68 |         17 |          5 |         90 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/album_song_card.dart                                      | Dart       |        107 |         17 |         10 |        134 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/artist_card.dart                                          | Dart       |         46 |         17 |          6 |         69 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/error_body.dart                                           | Dart       |         34 |         17 |          4 |         55 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/show_album_options_bottom_sheet.dart                      | Dart       |         94 |         17 |          6 |        117 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/show_song_options_bottom_sheet.dart                       | Dart       |        130 |         17 |         19 |        166 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/song_card.dart                                            | Dart       |        150 |         17 |         13 |        180 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/top_album_card.dart                                       | Dart       |         47 |         17 |          7 |         71 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/top_playlist_card.dart                                    | Dart       |         44 |         17 |          6 |         67 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/components/unexpected_error.dart                                     | Dart       |         31 |         17 |          3 |         51 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/mini_player/mini_player.dart                                         | Dart       |         71 |         19 |          7 |         97 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/mini_player/player_view.dart                                         | Dart       |        159 |         19 |         12 |        190 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/album_view/album_view.dart                                     | Dart       |         68 |         17 |         13 |         98 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/album_view/components/album_view_header.dart                   | Dart       |         38 |         17 |          5 |         60 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/all_albums_and_singles_view.dart                   | Dart       |         78 |         17 |          9 |        104 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/artist_view.dart                                   | Dart       |         55 |         17 |          9 |         81 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/all_albums_and_singles_view_header.dart | Dart       |         18 |         17 |          4 |         39 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/artist_categories_section.dart          | Dart       |         92 |         17 |          7 |        116 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/artist_info_card.dart                   | Dart       |         36 |         17 |          5 |         58 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/artist_view_header.dart                 | Dart       |         13 |         17 |          4 |         34 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/components/most_popular_songs_view_header.dart     | Dart       |         18 |         17 |          4 |         39 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/artist_view/most_popular_songs_view.dart                       | Dart       |         75 |         17 |          9 |        101 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/browse_view.dart                                   | Dart       |         57 |         21 |         10 |         88 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/components/browse_view_header.dart                 | Dart       |         16 |         17 |          4 |         37 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/components/featured_playlists_list.dart            | Dart       |         44 |         17 |          4 |         65 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/components/top_albums_list.dart                    | Dart       |         43 |         17 |          4 |         64 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/browse_view/components/top_songs_list.dart                     | Dart       |         38 |         17 |          4 |         59 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/current_view.dart                                              | Dart       |        131 |         19 |         15 |        165 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/all_albums_and_songs_view.dart                   | Dart       |         87 |         17 |         14 |        118 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/all_albums_and_songs_view_header.dart | Dart       |         18 |         17 |          4 |         39 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_album_card.dart               | Dart       |         53 |         17 |          7 |         77 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_album_view_header.dart        | Dart       |         35 |         17 |          5 |         57 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_albums_search_bar.dart        | Dart       |         22 |         17 |          5 |         44 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_view_categories_grid.dart     | Dart       |         95 |         17 |          7 |        119 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/library_view_header.dart              | Dart       |         15 |         17 |          4 |         36 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/liked_songs_info_card.dart            | Dart       |         32 |         17 |          4 |         53 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/components/liked_songs_view_header.dart          | Dart       |         18 |         17 |          4 |         39 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/library_album_view.dart                          | Dart       |         59 |         17 |         14 |         90 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/library_view.dart                                | Dart       |         56 |         17 |          8 |         81 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/library_views/liked_songs_view.dart                            | Dart       |         68 |         17 |         11 |         96 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/playlist_view/components/playlist_info.dart                    | Dart       |         43 |         17 |          5 |         65 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/playlist_view/components/playlist_view_header.dart             | Dart       |         13 |         17 |          4 |         34 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/playlist_view/playlist_view.dart                               | Dart       |         63 |         17 |         14 |         94 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/albums_category_card.dart              | Dart       |         33 |         17 |          4 |         54 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/albums_search_bar.dart                 | Dart       |         20 |         17 |          5 |         42 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/artists_category_card.dart             | Dart       |         40 |         17 |          4 |         61 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/artists_search_bar.dart                | Dart       |         20 |         17 |          5 |         42 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/search_albums_view_header.dart         | Dart       |         11 |         17 |          4 |         32 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/search_artists_view_header.dart        | Dart       |         11 |         17 |          4 |         32 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/search_songs_view_header.dart          | Dart       |         11 |         17 |          4 |         32 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/songs_category_card.dart               | Dart       |         40 |          0 |          3 |         43 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/components/songs_search_bar.dart                  | Dart       |         20 |         17 |          5 |         42 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/search_albums_view.dart                           | Dart       |         85 |         17 |         11 |        113 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/search_artists_view.dart                          | Dart       |         81 |         17 |         11 |        109 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/search_songs_view.dart                            | Dart       |         82 |         17 |         11 |        110 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/lib/src/ui/views/search_views/search_view.dart                                  | Dart       |         41 |         17 |          7 |         65 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/pubspec.yaml                                                                    | YAML       |         33 |         53 |         20 |        106 |
| /Users/carltonaikins/Desktop/Home/Programming/projects/sap/test/widget_test.dart                                                           | Dart       |         14 |         10 |          7 |         31 |
| Total                                                                                                                                      |            |      5,681 |      1,437 |        837 |      7,955 |
+--------------------------------------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+
